Va,Vb,Vc,Ia,Ib,Ic,Type
133342.0764,133342.5655,133256.5387,39.18724671,29.23959969,2290.010827,CG
133345.8569,133340.8489,133266.4091,39.47714846,29.1811568,2289.447852,CG
133345.8504,133341.2094,133255.6166,38.68906995,29.57616152,2290.001104,CG
133340.5121,133342.5026,133265.529,39.06798398,29.7036879,2289.597931,CG
133351.9137,133340.142,133258.6843,38.67465746,29.72141706,2289.802466,CG
133334.8974,133342.4991,133260.652,38.83291909,29.67956587,2289.760475,CG
133355.5832,133341.1039,133264.3538,38.82706415,29.85591262,2289.762394,CG
133333.9245,133341.2931,133255.5919,38.793326,29.54104152,2289.661167,CG
133353.5939,133341.6491,133267.6991,38.56062622,30.20035382,2289.947866,CG
133338.1764,133342.0761,133254.5959,38.62968309,29.9448166,2289.465395,CG
133348.1948,133339.4504,133266.6236,37.97229465,30.61570488,2290.046187,CG
133343.6207,133345.0644,133257.0465,38.22396674,30.61372756,2289.492112,CG
133343.6421,133336.7243,133263.8313,37.63341618,30.78686939,2289.890404,CG
133347.1498,133346.5218,133259.5332,37.8324327,30.77697965,2289.691807,CG
133341.1396,133337.1622,133261.8977,37.68004142,30.74351197,2289.723173,CG
133349.1668,133344.4492,133261.2572,37.68604038,30.45577698,2289.750259,CG
133339.5594,133340.142,133259.8969,37.70741615,30.84471683,2289.78238,CG
133350.4234,133341.7756,133263.9458,37.67822773,30.44773835,2289.615102,CG
133339.186,133341.6418,133256.6441,37.51682316,31.18552749,2289.917951,CG
133349.6463,133341.814,133267.2304,37.59017359,31.00691346,2289.562591,CG
133341.5478,133340.4418,133254.279,37.37531399,31.41167037,2289.863442,CG
133346.0037,133343.2806,133267.9475,37.42913581,31.41283437,2289.719645,CG
133346.0131,133339.6614,133255.6618,37.46880945,31.3065649,2289.68498,CG
133341.661,133342.7987,133264.8509,37.35728372,31.18803356,2289.853273,CG
133349.4652,133341.3438,133259.7578,37.56451721,31.16427242,2289.66224,CG
133339.6746,133340.624,133260.9429,37.38846951,30.85190614,2289.763389,CG
133349.9195,133343.0198,133262.6965,37.42622989,31.30467913,2289.82007,CG
133340.4847,133340.2542,133259.486,37.3681504,31.04851614,2289.610192,CG
133348.3757,133341.7756,133262.9181,37.20494729,31.51577817,2289.89268,CG
133342.3608,133342.6566,133259.992,37.24446331,31.46827236,2289.643824,CG
133346.4733,133339.1241,133262.3823,37.16596775,31.4010559,2289.761329,CG
133344.3609,133344.5102,133260.1856,37.15535899,31.39610011,2289.80342,CG
133344.378,133338.8102,133262.5402,37.26025381,31.04545067,2289.631995,CG
133346.706,133343.2589,133260.0894,37.1921439,30.88056996,2289.841725,CG
133342.1058,133341.1138,133262.0988,37.27315485,30.89107578,2289.679095,CG
133348.6968,133340.8956,133261.4336,37.25741793,30.63328912,2289.741239,CG
133341.0385,133342.6411,133259.9892,37.24811007,31.01944944,2289.765329,CG
133348.7182,133340.668,133263.8712,37.26719712,30.88456179,2289.725874,CG
133342.2469,133341.6598,133258.0337,37.42074197,31.03780753,2289.691831,CG
133346.804,133342.1659,133264.7834,37.32639266,31.05979834,2289.870664,CG
133344.3783,133340.453,133258.5238,37.7706529,30.74342933,2289.540689,CG
133345.1702,133342.4048,133263.1991,37.54479375,30.7571176,2289.97158,CG
133345.1714,133341.3541,133260.6389,37.98899227,30.42866261,2289.539547,CG
133345.2546,133340.7233,133261.3705,37.80792308,30.33050884,2289.881534,CG
133344.5604,133343.1033,133261.6244,37.95401501,30.37332064,2289.687101,CG
133345.8698,133339.6246,133261.405,37.93042187,30.2621118,2289.745562,CG
133344.3727,133343.1055,133260.8278,37.92004449,30.39171524,2289.761292,CG
133345.4684,133340.625,133262.3784,37.94637588,30.39754937,2289.757011,CG
133345.1666,133341.5775,133260.2046,38.0859431,30.17520264,2289.680515,CG
133344.691,133341.9608,133262.3041,38.03473563,30.2642227,2289.85311,CG
133345.5276,133341.02,133260.8878,38.24822143,29.79879806,2289.615178,CG
133344.9223,133341.5207,133261.3525,38.20038883,29.83728066,2289.844649,CG
133344.9281,133342.2491,133261.6448,38.15862173,29.5772779,2289.685135,CG
133345.4471,133340.0375,133261.0828,38.27156002,29.52891373,2289.741181,CG
133345.0594,133343.3532,133261.4559,38.00533136,29.56434653,2289.762252,CG
133344.3641,133339.6992,133261.4039,38.23040972,29.52834828,2289.727255,CG
133346.9853,133342.7982,133261.4877,38.17972505,29.51854677,2289.69743,CG
133342.0929,133340.8255,133260.6455,38.29282485,29.56515804,2289.844892,CG
133348.7045,133341.5183,133263.0166,38.63443415,29.32301057,2289.577903,CG
133341.5469,133341.7829,133258.6395,38.56467206,29.39786513,2289.918478,CG
133347.5467,133341.1031,133264.849,38.90498798,29.13145508,2289.587314,CG
133344.1094,133341.6826,133257.5521,38.84218425,29.15656393,2289.838871,CG
133344.0998,133341.4722,133264.687,38.80418134,29.07485864,2289.710634,CG
133347.453,133341.3527,133258.9115,38.91079183,29.06758097,2289.730722,CG
133341.6017,133341.554,133262.3823,38.67800473,29.06472194,2289.770065,CG
133348.6341,133341.5381,133261.494,38.8537092,29.09175199,2289.738068,CG
133316.4132,133330.9173,133215.6111,42.69064164,31.984809,2031.970544,CG
133371.9675,133350.3471,133221.9257,42.85226597,31.3789436,2031.992542,CG
133325.5807,133339.5439,133208.4886,42.25326204,32.60731428,2031.645621,CG
133356.516,133342.5148,133225.7744,40.56356106,30.73985954,2032.151529,CG
133340.7176,133343.0551,133206.8153,41.74448113,33.20663487,2031.791153,CG
133346.6443,133344.7186,133226.774,40.25278174,31.84495954,2031.728514,CG
133344.8787,133336.9063,133206.0277,40.56560313,33.02809026,2032.233901,CG
133344.8863,133350.7369,133226.6884,41.48635422,32.88699794,2031.50313,CG
133349.0693,133335.189,133208.6233,39.52738586,32.81254636,2032.130465,CG
133335.3883,133346.3217,133220.8201,41.41584898,32.53101761,2031.811806,CG
133363.2111,133343.9876,133217.4646,39.98202208,33.94514155,2031.852134,CG
133321.1309,133337.7194,133211.2728,40.69467346,32.41483375,2031.843936,CG
133372.3599,133347.5213,133225.3985,40.88626809,34.94260847,2032.09501,CG
133321.3186,133341.5922,133206.9828,40.8808835,33.63428887,2031.489477,CG
133363.1682,133338.1221,133226.0766,39.99352554,34.16966255,2032.317168,CG
133336.6101,133351.4549,133208.8739,41.02169772,34.75706387,2031.561755,CG
133347.8311,133333.6768,133223.5097,38.1134215,33.4750392,2031.976552,CG
133347.8918,133347.5463,133211.2779,40.25002947,34.5738754,2031.985696,CG
133343.222,133344.6044,133221.2855,37.93395864,34.44332359,2031.705516,CG
133347.3249,133334.8841,133214.4851,39.29638549,34.01873703,2032.010488,CG
133345.9623,133352.867,133216.561,38.89478961,34.97518177,2031.86943,CG
133345.9423,133334.5027,133220.7017,38.88253234,34.66055462,2031.863004,CG
133344.2052,133346.348,133210.5917,38.76461118,33.81851111,2031.823762,CG
133350.2603,133342.8197,133224.8321,39.11653468,35.757241,2032.136741,CG
133339.9523,133342.2098,133209.8297,38.0958562,33.07594151,2031.44616,CG
133351.584,133339.2409,133222.6114,39.58199697,35.5884187,2032.393366,CG
133343.6574,133352.3853,133213.8523,38.56932711,34.12127051,2031.44604,CG
133343.7311,133327.6724,133218.764,39.37458615,34.7687499,2032.11843,CG
133353.4178,133359.1571,133216.4443,39.46076845,34.76802735,2031.817892,CG
133336.5685,133329.6113,133217.5461,38.51986802,34.90552295,2031.828845,CG
133355.4006,133349.4685,133217.2124,39.27850708,33.52478396,2031.899453,CG
133341.359,133342.1978,133216.3408,38.53469749,35.41359059,2031.908318,CG
133346.1465,133340.3822,133219.1469,38.58189535,32.59448631,2031.813265,CG
133351.3731,133343.6657,133214.4871,39.63662832,34.96379631,2031.847448,CG
133339.6017,133346.2097,133219.8658,38.78311669,33.71398052,2032.071275,CG
133351.7539,133334.7755,133215.7419,39.84796942,33.85676518,2031.503825,CG
133344.4779,133352.1108,133217.0276,39.74326369,34.40438709,2032.334932,CG
133344.4228,133335.8178,133218.9111,38.84183215,33.30898016,2031.47539,CG
133349.5292,133343.924,133215.098,40.32473372,33.21916637,2032.132019,CG
133344.2873,133347.2758,133218.5714,38.78348903,33.60249763,2031.79406,CG
133344.4418,133334.6689,133217.427,40.1086887,32.5511131,2031.877403,CG
133351.562,133350.2643,133215.1992,39.81942398,33.49029274,2031.877258,CG
133339.3436,133338.4912,133220.3395,39.86569857,33.47646698,2031.946382,CG
133351.5637,133342.9085,133213.3268,39.70174938,32.2137236,2031.779886,CG
133344.6503,133344.4268,133221.0987,40.61435723,33.77401361,2031.926268,CG
133344.6093,133342.5379,133212.8718,38.67631166,31.3656623,2031.960029,CG
133348.2309,133338.3471,133221.6245,41.78471703,32.89353522,2031.647032,CG
133348.1652,133352.4484,133212.2987,39.22342041,32.16789524,2032.181855,CG
133336.8195,133329.2094,133221.2315,41.86004907,32.45959534,2031.600279,CG
133363.0664,133356.4102,133214.5043,40.96552019,32.6026598,2032.031163,CG
133323.7803,133331.9757,133216.5593,41.11300682,32.78115746,2031.846537,CG
133368.0386,133348.418,133220.8415,41.27326162,31.37417241,2031.83628,CG
133328.0024,133341.1349,133209.6984,41.1214246,32.9033405,2031.887726,CG
133356.4138,133342.2735,133226.3275,40.08739867,30.59469696,2031.942811,CG
133341.2048,133341.9132,133206.365,41.50409596,32.56332391,2031.744243,CG
133346.438,133346.2359,133227.0485,39.85226896,31.55720095,2032.001867,CG
133345.6151,133336.3356,133207.4659,40.72374969,32.02102183,2031.83687,CG
133345.6128,133349.5555,133224.5466,41.07564766,32.093074,2031.810585,CG
133347.3533,133337.9035,133210.8869,39.60018122,31.80439017,2032.017276,CG
133338.6736,133343.2269,133219.7841,41.73024365,31.23708314,2031.760938,CG
133360.4182,133346.2745,133217.17,40.24359755,32.36439857,2031.922219,CG
133322.3615,133336.8544,133211.8742,41.39207419,30.96678046,2031.936188,CG
133373.6141,133347.3574,133225.6763,41.76437334,32.85137882,2031.796863,CG
133317.5415,133341.7423,133204.094,41.58745725,32.07986879,2031.923943,CG
133367.0842,133338.6638,133230.9759,41.51907468,32.21419392,2031.941864,CG
133332.8111,133350.0042,133202.103,42.29979089,32.75482481,2031.730996,CG
133348.3873,133334.8933,133229.4406,39.75197062,31.50619773,2032.056818,CG
133348.3776,133347.394,133206.3046,41.98006101,32.27359383,2031.747826,CG
133339.6942,133342.6561,133223.4742,39.21162524,32.16712008,2031.92165,CG
133350.2974,133338.2595,133213.1929,40.66671862,31.94086167,2031.894094,CG
133341.0081,133348.8734,133215.9439,40.06422852,32.78712335,2031.853907,CG
133350.1807,133337.4767,133221.24,40.01736297,32.5543268,2031.847433,CG
133337.4069,133344.8644,133207.6978,39.97291394,31.90132025,2031.964633,CG
133356.5735,133342.8065,133228.8981,40.68194118,33.37991409,2031.777204,CG
133332.113,133342.6427,133201.9097,39.24182152,31.27675918,2031.924526,CG
133356.2303,133339.0923,133231.6906,41.46948985,33.60113011,2031.936695,CG
133340.6784,133351.8203,133202.8116,39.97745839,32.47991964,2031.729443,CG
133340.708,133328.1684,133227.4644,41.12786139,33.33259886,2032.070024,CG
133358.788,133359.3856,133209.464,41.213912,33.37427369,2031.726724,CG
133326.2103,133327.7582,133219.8018,39.99290549,33.41773598,2031.958663,CG
133365.5645,133352.3713,133217.2351,40.68851858,32.43468404,2031.871673,CG
133328.7501,133338.9275,133212.6287,39.53369268,34.06122415,2031.867663,CG
133356.6808,133342.4247,133223.7995,39.18911625,31.66161011,2031.866236,CG
133339.7968,133343.3138,133207.0231,39.81411163,34.18078486,2031.933913,CG
133348.038,133344.7208,133228.2203,38.98025351,32.67684056,2031.815061,CG
133344.4023,133337.0319,133204.7088,39.37516376,33.32527684,2031.899357,CG
133346.3912,133349.9544,133228.0313,39.8602184,33.59872564,2031.936809,CG
133346.4083,133337.1915,133207.8296,38.42454741,32.8937171,2031.743915,CG
133341.0263,133343.0998,133222.7747,40.26431569,33.0531018,2032.031355,CG
133356.3373,133348.0812,133214.383,38.78940081,33.68299301,2031.76017,CG
133328.7608,133333.2992,133216.4349,40.05225895,32.64567421,2031.906425,CG
133367.2541,133352.0533,133219.8229,39.94137913,34.05402718,2031.917381,CG
133324.0138,133336.9215,133212.4886,39.98624536,33.5959008,2031.794402,CG
133364.2932,133343.2435,133222.6054,39.58397868,32.94094799,2031.936353,CG
133334.3963,133345.9042,133210.8187,40.30363474,34.32242194,2031.848854,CG
133351.2379,133339.3494,133223.4587,38.08945735,32.04752059,2031.874851,CG
133345.7722,133342.4623,133211.1391,40.5230506,33.72145068,2031.860984,CG
133345.7919,133348.508,133221.9589,38.0143147,32.79288524,2031.93205,CG
133344.8653,133332.3171,133213.9779,40.09073482,33.07576834,2031.782101,CG
133350.6102,133354.4039,133218.4682,39.26659858,33.32325167,2031.96836,CG
133340.266,133333.3416,133217.4704,39.38956613,33.47061586,2031.839655,CG
133322.3689,133334.7505,133192.1838,42.24365492,37.38928438,1816.324655,CG
133368.9171,133348.0475,133198.3624,42.67812564,36.62737269,1816.29885,CG
133331.7414,133343.2329,133184.7637,42.12786914,38.70276252,1816.109687,CG
133355.497,133343.4123,133203.1431,40.6027022,36.74720661,1816.493936,CG
133343.6899,133342.7576,133183.0319,41.3767366,37.65842447,1816.006993,CG
133348.8206,133346.814,133202.8694,40.57834431,37.19388939,1816.462038,CG
133346.381,133340.4796,133185.0894,40.18433552,37.02282515,1816.09734,CG
133346.4206,133344.7218,133199.7739,41.72361276,37.97441165,1816.388453,CG
133352.2537,133347.0331,133189.3244,40.08795705,37.9144989,1816.109863,CG
133337.3669,133336.8191,133195.1233,41.27839865,37.33162727,1816.382379,CG
133361.4741,133351.9889,133193.85,40.94768269,37.53286543,1816.175416,CG
133333.6476,133337.6099,133191.9661,40.77268859,37.37959568,1816.201959,CG
133357.6369,133346.435,133195.1376,40.8897705,36.83650689,1816.412442,CG
133344.2484,133344.0251,133192.7301,41.94544219,38.81831718,1815.990257,CG
133345.8581,133343.7474,133193.1078,40.29395632,36.60134586,1816.513543,CG
133351.6729,133340.9162,133195.0775,42.45529899,37.90654195,1816.014145,CG
133345.6786,133350.7931,133191.2411,40.70467083,36.5127285,1816.441788,CG
133345.6011,133334.5296,133196.0124,41.2333877,36.54387962,1816.081525,CG
133353.0161,133352.0344,133191.2385,41.79844748,36.78806767,1816.420501,CG
133340.9317,133339.5157,133194.8625,40.91041434,37.20618212,1816.113969,CG
133352.6382,133343.4682,133193.6307,41.86661018,35.93074068,1816.324557,CG
133344.1168,133346.7077,133190.8066,41.45777534,36.84112642,1816.295822,CG
133349.9426,133341.2801,133198.9564,41.40303623,35.51732707,1816.101454,CG
133343.4534,133344.0294,133184.6483,41.36342523,35.48824346,1816.468837,CG
133353.2767,133345.1252,133204.3738,42.92946357,36.85792737,1816.0347,CG
133340.7571,133343.8136,133180.8072,41.60161541,35.10261736,1816.434891,CG
133350.6048,133339.3724,133205.3829,44.49362761,36.50695306,1816.108711,CG
133350.5126,133353.6639,133182.4322,42.39174008,35.29672668,1816.382032,CG
133334.7656,133330.4128,133200.9117,43.62743495,35.20391567,1816.125171,CG
133366.6889,133356.7218,133188.9817,43.27625385,35.20546254,1816.359038,CG
133322.914,133334.755,133192.2559,42.99149362,35.85776397,1816.200057,CG
133369.9,133347.5552,133198.8301,43.46735844,34.33223301,1816.220342,CG
133326.802,133343.4659,133181.6353,43.32369265,36.14019929,1816.354546,CG
133361.4385,133343.3551,133208.4877,42.56459037,34.03671858,1816.123273,CG
133335.2617,133342.6971,133173.9666,42.69783342,34.75054232,1816.364622,CG
133353.939,133345.7525,133212.4672,43.19320113,35.09305236,1816.193226,CG
133342.8471,133343.2694,133173.9138,42.39005029,34.32312969,1816.290553,CG
133342.8174,133339.7732,133208.3059,44.96447144,35.4197739,1816.233145,CG
133359.1299,133353.0924,133181.4332,43.10899757,35.24212711,1816.301748,CG
133322.6388,133330.8004,133197.9856,44.57455113,34.80408387,1816.219195,CG
133378.0744,133356.443,133193.5083,43.86050094,35.14603151,1816.28492,CG
133310.6803,133334.81,133184.97,43.85239054,35.44449486,1816.276851,CG
133378.8898,133347.4724,133206.0855,43.87791947,34.30739203,1816.229482,CG
133320.2438,133343.7496,133174.1628,44.27532264,36.49359847,1816.280546,CG
133362.9002,133342.823,133213.6022,42.50476645,34.38175729,1816.293797,CG
133336.9864,133343.1029,133170.895,43.34462077,35.6438423,1816.175319,CG
133348.7355,133346.025,133212.3489,42.02115887,35.03184127,1816.370963,CG
133348.7639,133341.6804,133176.3591,41.9480608,34.96598902,1816.156181,CG
133336.8021,133342.8196,133203.7125,43.37264789,35.45861566,1816.321331,CG
133363.5411,133348.853,133187.352,42.19297699,36.21395176,1816.224076,CG
133320.2068,133335.4831,133191.669,43.42535127,35.36946242,1816.26452,CG
133378.4598,133352.0041,133199.64,42.93508393,36.37817896,1816.25979,CG
133313.1097,133338.679,133180.625,42.90157326,35.77012577,1816.218126,CG
133375.027,133344.2627,133208.5167,42.70294908,35.37677066,1816.347513,CG
133326.9404,133346.6199,133175.2948,43.69273167,37.08031667,1816.088144,CG
133356.5141,133340.5633,133210.1375,41.33445531,35.55772951,1816.477399,CG
133344.5126,133344.5071,133177.6614,43.2977768,36.87215894,1816.010277,CG
133344.5709,133346.3739,133204.9336,40.60040423,35.94416788,1816.466838,CG
133351.3439,133339.322,133185.1561,41.40055258,35.8166191,1816.09597,CG
133340.0452,133347.2898,133196.6302,41.4144898,35.85437384,1816.345724,CG
133357.5424,133343.1927,133193.8293,40.99631219,36.80805209,1816.217437,CG
133331.737,133341.4627,133188.829,41.67268639,35.69486231,1816.232067,CG
133365.9276,133346.7036,133200.4111,41.73143535,37.32068248,1816.341335,CG
133328.4264,133343.0687,133184.559,41.39141764,35.73677107,1816.077706,CG
133362.0956,133340.8293,133202.3262,41.34820622,36.06635227,1816.505409,CG
133339.544,133349.4822,133185.3412,42.47986305,36.755792,1815.934624,CG
133349.211,133338.4747,133199.7226,40.40781316,35.99778769,1816.564224,CG
133349.2692,133345.6953,133189.2084,43.22642613,36.94962387,1815.966342,CG
133346.7606,133346.7613,133195.7887,40.41964324,36.48231616,1816.447644,CG
133345.4301,133337.3947,133192.7171,41.88722278,35.76794595,1816.118369,CG
